SuperWEB2(tm)

"Census 2022-Person-2Gv2"
"Scotland's Census 2022 - National Records of Scotland Table UV102a - Age (single year) by sex All people"
"Health Board Area 2019 by Age by Sex by Individuals"
"Counting: Individuals"

Filters:
"Summation Options","Individuals"

"Counting","Health Board Area 2019","Age","Sex","Count",
"Individuals","Dumfries and Galloway","22","All people",1288
"Individuals","Dumfries and Galloway","22","Female",611
"Individuals","Dumfries and Galloway","22","Male",681
"Individuals","Dumfries and Galloway","23","All people",1272
"Individuals","Dumfries and Galloway","23","Female",604
"Individuals","Dumfries and Galloway","23","Male",671
"Individuals","Dumfries and Galloway","24","All people",1362
"Individuals","Dumfries and Galloway","24","Female",686
"Individuals","Dumfries and Galloway","24","Male",676
"Individuals","Dumfries and Galloway","25","All people",1311
"Individuals","Dumfries and Galloway","25","Female",647
"Individuals","Dumfries and Galloway","25","Male",664
"Individuals","Dumfries and Galloway","26","All people",1381
"Individuals","Dumfries and Galloway","26","Female",694
"Individuals","Dumfries and Galloway","26","Male",689
"Individuals","Dumfries and Galloway","27","All people",1324
"Individuals","Dumfries and Galloway","27","Female",682
"Individuals","Dumfries and Galloway","27","Male",639
"Individuals","Dumfries and Galloway","28","All people",1455
"Individuals","Dumfries and Galloway","28","Female",764
"Individuals","Dumfries and Galloway","28","Male",685
"Individuals","Dumfries and Galloway","29","All people",1440
"Individuals","Dumfries and Galloway","29","Female",766
"Individuals","Dumfries and Galloway","29","Male",674
"Individuals","Dumfries and Galloway","30","All people",1445
"Individuals","Dumfries and Galloway","30","Female",744
"Individuals","Dumfries and Galloway","30","Male",701
"Individuals","Dumfries and Galloway","31","All people",1487
"Individuals","Dumfries and Galloway","31","Female",777
"Individuals","Dumfries and Galloway","31","Male",710
"Individuals","Dumfries and Galloway","32","All people",1497
"Individuals","Dumfries and Galloway","32","Female",756
"Individuals","Dumfries and Galloway","32","Male",744
"Individuals","Dumfries and Galloway","33","All people",1537
"Individuals","Dumfries and Galloway","33","Female",825
"Individuals","Dumfries and Galloway","33","Male",712
"Individuals","Dumfries and Galloway","34","All people",1566
"Individuals","Dumfries and Galloway","34","Female",818
"Individuals","Dumfries and Galloway","34","Male",744
"Individuals","Dumfries and Galloway","35","All people",1486
"Individuals","Dumfries and Galloway","35","Female",747
"Individuals","Dumfries and Galloway","35","Male",739
"Individuals","Dumfries and Galloway","36","All people",1479
"Individuals","Dumfries and Galloway","36","Female",772
"Individuals","Dumfries and Galloway","36","Male",706
"Individuals","Dumfries and Galloway","37","All people",1496
"Individuals","Dumfries and Galloway","37","Female",769
"Individuals","Dumfries and Galloway","37","Male",725
"Individuals","Dumfries and Galloway","38","All people",1383
"Individuals","Dumfries and Galloway","38","Female",740
"Individuals","Dumfries and Galloway","38","Male",643
"Individuals","Dumfries and Galloway","39","All people",1487
"Individuals","Dumfries and Galloway","39","Female",796
"Individuals","Dumfries and Galloway","39","Male",691
"Individuals","Dumfries and Galloway","40","All people",1566
"Individuals","Dumfries and Galloway","40","Female",857
"Individuals","Dumfries and Galloway","40","Male",705
"Individuals","Dumfries and Galloway","41","All people",1426
"Individuals","Dumfries and Galloway","41","Female",753
"Individuals","Dumfries and Galloway","41","Male",673
"Individuals","Dumfries and Galloway","42","All people",1468
"Individuals","Dumfries and Galloway","42","Female",774
"Individuals","Dumfries and Galloway","42","Male",694
"Individuals","Dumfries and Galloway","43","All people",1448
"Individuals","Dumfries and Galloway","43","Female",767
"Individuals","Dumfries and Galloway","43","Male",681
"Individuals","Dumfries and Galloway","44","All people",1371
"Individuals","Dumfries and Galloway","44","Female",742
"Individuals","Dumfries and Galloway","44","Male",629
"Individuals","Dumfries and Galloway","45","All people",1330
"Individuals","Dumfries and Galloway","45","Female",664
"Individuals","Dumfries and Galloway","45","Male",666
"Individuals","Dumfries and Galloway","46","All people",1521
"Individuals","Dumfries and Galloway","46","Female",790
"Individuals","Dumfries and Galloway","46","Male",731
"Individuals","Dumfries and Galloway","47","All people",1645
"Individuals","Dumfries and Galloway","47","Female",879
"Individuals","Dumfries and Galloway","47","Male",766
"Individuals","Dumfries and Galloway","48","All people",1673
"Individuals","Dumfries and Galloway","48","Female",877
"Individuals","Dumfries and Galloway","48","Male",796
"Individuals","Dumfries and Galloway","49","All people",1728
"Individuals","Dumfries and Galloway","49","Female",930
"Individuals","Dumfries and Galloway","49","Male",796
"Individuals","Dumfries and Galloway","50","All people",2047
"Individuals","Dumfries and Galloway","50","Female",1063
"Individuals","Dumfries and Galloway","50","Male",985
"Individuals","Dumfries and Galloway","51","All people",2036
"Individuals","Dumfries and Galloway","51","Female",1043
"Individuals","Dumfries and Galloway","51","Male",993
"Individuals","Dumfries and Galloway","52","All people",2223
"Individuals","Dumfries and Galloway","52","Female",1194
"Individuals","Dumfries and Galloway","52","Male",1029
"Individuals","Dumfries and Galloway","53","All people",2317
"Individuals","Dumfries and Galloway","53","Female",1244
"Individuals","Dumfries and Galloway","53","Male",1071
"Individuals","Dumfries and Galloway","54","All people",2273
"Individuals","Dumfries and Galloway","54","Female",1206
"Individuals","Dumfries and Galloway","54","Male",1063
"Individuals","Dumfries and Galloway","55","All people",2414
"Individuals","Dumfries and Galloway","55","Female",1246
"Individuals","Dumfries and Galloway","55","Male",1168
"Individuals","Dumfries and Galloway","56","All people",2437
"Individuals","Dumfries and Galloway","56","Female",1194
"Individuals","Dumfries and Galloway","56","Male",1243
"Individuals","Dumfries and Galloway","57","All people",2607
"Individuals","Dumfries and Galloway","57","Female",1393
"Individuals","Dumfries and Galloway","57","Male",1213
"Individuals","Dumfries and Galloway","58","All people",2648
"Individuals","Dumfries and Galloway","58","Female",1362
"Individuals","Dumfries and Galloway","58","Male",1289
"Individuals","Dumfries and Galloway","59","All people",2498
"Individuals","Dumfries and Galloway","59","Female",1316
"Individuals","Dumfries and Galloway","59","Male",1182
"Individuals","Dumfries and Galloway","60","All people",2460
"Individuals","Dumfries and Galloway","60","Female",1299
"Individuals","Dumfries and Galloway","60","Male",1161
"Individuals","Dumfries and Galloway","61","All people",2433
"Individuals","Dumfries and Galloway","61","Female",1238
"Individuals","Dumfries and Galloway","61","Male",1195
"Individuals","Dumfries and Galloway","62","All people",2462
"Individuals","Dumfries and Galloway","62","Female",1254
"Individuals","Dumfries and Galloway","62","Male",1209
"Individuals","Dumfries and Galloway","63","All people",2323
"Individuals","Dumfries and Galloway","63","Female",1172
"Individuals","Dumfries and Galloway","63","Male",1151
"Individuals","Dumfries and Galloway","64","All people",2299
"Individuals","Dumfries and Galloway","64","Female",1159
"Individuals","Dumfries and Galloway","64","Male",1146
"Individuals","Dumfries and Galloway","65","All people",2175
"Individuals","Dumfries and Galloway","65","Female",1146
"Individuals","Dumfries and Galloway","65","Male",1029
"Individuals","Dumfries and Galloway","66","All people",2229
"Individuals","Dumfries and Galloway","66","Female",1197
"Individuals","Dumfries and Galloway","66","Male",1033
"Individuals","Dumfries and Galloway","67","All people",2164
"Individuals","Dumfries and Galloway","67","Female",1055
"Individuals","Dumfries and Galloway","67","Male",1107
"Individuals","Dumfries and Galloway","68","All people",2065
"Individuals","Dumfries and Galloway","68","Female",1036
"Individuals","Dumfries and Galloway","68","Male",1029
"Individuals","Dumfries and Galloway","69","All people",2095
"Individuals","Dumfries and Galloway","69","Female",1111
"Individuals","Dumfries and Galloway","69","Male",988
"Individuals","Dumfries and Galloway","70","All people",2029
"Individuals","Dumfries and Galloway","70","Female",1027
"Individuals","Dumfries and Galloway","70","Male",1002
"Individuals","Dumfries and Galloway","71","All people",2095
"Individuals","Dumfries and Galloway","71","Female",1050
"Individuals","Dumfries and Galloway","71","Male",1045
"Individuals","Dumfries and Galloway","72","All people",2025
"Individuals","Dumfries and Galloway","72","Female",1057
"Individuals","Dumfries and Galloway","72","Male",968
"Individuals","Dumfries and Galloway","73","All people",2045
"Individuals","Dumfries and Galloway","73","Female",997
"Individuals","Dumfries and Galloway","73","Male",1048
"Individuals","Dumfries and Galloway","74","All people",2206
"Individuals","Dumfries and Galloway","74","Female",1153
"Individuals","Dumfries and Galloway","74","Male",1053
"Individuals","Dumfries and Galloway","75","All people",2117
"Individuals","Dumfries and Galloway","75","Female",1136
"Individuals","Dumfries and Galloway","75","Male",982
"Individuals","Dumfries and Galloway","76","All people",1543
"Individuals","Dumfries and Galloway","76","Female",812
"Individuals","Dumfries and Galloway","76","Male",731
"Individuals","Dumfries and Galloway","77","All people",1645
"Individuals","Dumfries and Galloway","77","Female",883
"Individuals","Dumfries and Galloway","77","Male",762
"Individuals","Dumfries and Galloway","78","All people",1544
"Individuals","Dumfries and Galloway","78","Female",824
"Individuals","Dumfries and Galloway","78","Male",720
"Individuals","Dumfries and Galloway","79","All people",1428
"Individuals","Dumfries and Galloway","79","Female",777
"Individuals","Dumfries and Galloway","79","Male",651
"Individuals","Dumfries and Galloway","80","All people",1337
"Individuals","Dumfries and Galloway","80","Female",719
"Individuals","Dumfries and Galloway","80","Male",618
"Individuals","Dumfries and Galloway","81","All people",1131
"Individuals","Dumfries and Galloway","81","Female",619
"Individuals","Dumfries and Galloway","81","Male",512
"Individuals","Dumfries and Galloway","82","All people",1085
"Individuals","Dumfries and Galloway","82","Female",573
"Individuals","Dumfries and Galloway","82","Male",511
"Individuals","Dumfries and Galloway","83","All people",976
"Individuals","Dumfries and Galloway","83","Female",548
"Individuals","Dumfries and Galloway","83","Male",428
"Individuals","Dumfries and Galloway","84","All people",905
"Individuals","Dumfries and Galloway","84","Female",481
"Individuals","Dumfries and Galloway","84","Male",423
"Individuals","Dumfries and Galloway","85 and over","All people",4753
"Individuals","Dumfries and Galloway","85 and over","Female",2856
"Individuals","Dumfries and Galloway","85 and over","Male",1897
"Individuals","Forth Valley","All people","All people",302784
"Individuals","Forth Valley","All people","Female",155838
"Individuals","Forth Valley","All people","Male",146946
"Individuals","Forth Valley","Under 1","All people",2624
"Individuals","Forth Valley","Under 1","Female",1230
"Individuals","Forth Valley","Under 1","Male",1394
"Individuals","Forth Valley","1","All people",2546
"Individuals","Forth Valley","1","Female",1238
"Individuals","Forth Valley","1","Male",1308
"Individuals","Forth Valley","2","All people",2691
"Individuals","Forth Valley","2","Female",1301
"Individuals","Forth Valley","2","Male",1390
"Individuals","Forth Valley","3","All people",2738
"Individuals","Forth Valley","3","Female",1291
"Individuals","Forth Valley","3","Male",1446
"Individuals","Forth Valley","4","All people",2944
"Individuals","Forth Valley","4","Female",1442
"Individuals","Forth Valley","4","Male",1498
"Individuals","Forth Valley","5","All people",2934
"Individuals","Forth Valley","5","Female",1450
"Individuals","Forth Valley","5","Male",1484
"Individuals","Forth Valley","6","All people",3094
"Individuals","Forth Valley","6","Female",1476
"Individuals","Forth Valley","6","Male",1618
"Individuals","Forth Valley","7","All people",3086
"Individuals","Forth Valley","7","Female",1456
"Individuals","Forth Valley","7","Male",1630
"Individuals","Forth Valley","8","All people",3237
"Individuals","Forth Valley","8","Female",1564
"Individuals","Forth Valley","8","Male",1673
"Individuals","Forth Valley","9","All people",3282
"Individuals","Forth Valley","9","Female",1589
"Individuals","Forth Valley","9","Male",1693
"Individuals","Forth Valley","10","All people",3462
"Individuals","Forth Valley","10","Female",1666
"Individuals","Forth Valley","10","Male",1796
"Individuals","Forth Valley","11","All people",3491
"Individuals","Forth Valley","11","Female",1691
"Individuals","Forth Valley","11","Male",1802
"Individuals","Forth Valley","12","All people",3549
"Individuals","Forth Valley","12","Female",1761
"Individuals","Forth Valley","12","Male",1792
"Individuals","Forth Valley","13","All people",3552
"Individuals","Forth Valley","13","Female",1790
"Individuals","Forth Valley","13","Male",1762
"Individuals","Forth Valley","14","All people",3639
"Individuals","Forth Valley","14","Female",1795
"Individuals","Forth Valley","14","Male",1844
"Individuals","Forth Valley","15","All people",3555
"Individuals","Forth Valley","15","Female",1720
"Individuals","Forth Valley","15","Male",1832
"Individuals","Forth Valley","16","All people",3467
"Individuals","Forth Valley","16","Female",1696
"Individuals","Forth Valley","16","Male",1771
"Individuals","Forth Valley","17","All people",3329
"Individuals","Forth Valley","17","Female",1628
"Individuals","Forth Valley","17","Male",1701
"Individuals","Forth Valley","18","All people",3449
"Individuals","Forth Valley","18","Female",1691
"Individuals","Forth Valley","18","Male",1759
"Individuals","Forth Valley","19","All people",3603
"Individuals","Forth Valley","19","Female",1731
"Individuals","Forth Valley","19","Male",1872
"Individuals","Forth Valley","20","All people",3729
"Individuals","Forth Valley","20","Female",1880
"Individuals","Forth Valley","20","Male",1846
"Individuals","Forth Valley","21","All people",3918
"Individuals","Forth Valley","21","Female",2024
"Individuals","Forth Valley","21","Male",1897
"Individuals","Forth Valley","22","All people",3792
"Individuals","Forth Valley","22","Female",1857
"Individuals","Forth Valley","22","Male",1935
"Individuals","Forth Valley","23","All people",3543
"Individuals","Forth Valley","23","Female",1777
"Individuals","Forth Valley","23","Male",1766
"Individuals","Forth Valley","24","All people",3394
"Individuals","Forth Valley","24","Female",1703
"Individuals","Forth Valley","24","Male",1690
"Individuals","Forth Valley","25","All people",3375
"Individuals","Forth Valley","25","Female",1701
"Individuals","Forth Valley","25","Male",1674
"Individuals","Forth Valley","26","All people",3370
"Individuals","Forth Valley","26","Female",1693
"Individuals","Forth Valley","26","Male",1676
"Individuals","Forth Valley","27","All people",3362
"Individuals","Forth Valley","27","Female",1764
"Individuals","Forth Valley","27","Male",1598
"Individuals","Forth Valley","28","All people",3357
"Individuals","Forth Valley","28","Female",1769
"Individuals","Forth Valley","28","Male",1581
"Individuals","Forth Valley","29","All people",3650
"Individuals","Forth Valley","29","Female",1856
"Individuals","Forth Valley","29","Male",1794
"Individuals","Forth Valley","30","All people",3767
"Individuals","Forth Valley","30","Female",1939
"Individuals","Forth Valley","30","Male",1828
"Individuals","Forth Valley","31","All people",3726
"Individuals","Forth Valley","31","Female",1955
"Individuals","Forth Valley","31","Male",1771
"Individuals","Forth Valley","32","All people",3564
"Individuals","Forth Valley","32","Female",1819
"Individuals","Forth Valley","32","Male",1745
"Individuals","Forth Valley","33","All people",3431
"Individuals","Forth Valley","33","Female",1720
"Individuals","Forth Valley","33","Male",1711
"Individuals","Forth Valley","34","All people",3852
"Individuals","Forth Valley","34","Female",1986
"Individuals","Forth Valley","34","Male",1866
"Individuals","Forth Valley","35","All people",3396
"Individuals","Forth Valley","35","Female",1772
"Individuals","Forth Valley","35","Male",1624
"Individuals","Forth Valley","36","All people",3576
"Individuals","Forth Valley","36","Female",1874
"Individuals","Forth Valley","36","Male",1702
"Individuals","Forth Valley","37","All people",3627
"Individuals","Forth Valley","37","Female",1914
"Individuals","Forth Valley","37","Male",1713
"Individuals","Forth Valley","38","All people",3564
"Individuals","Forth Valley","38","Female",1811
"Individuals","Forth Valley","38","Male",1753
"Individuals","Forth Valley","39","All people",3721
"Individuals","Forth Valley","39","Female",2002
"Individuals","Forth Valley","39","Male",1718
"Individuals","Forth Valley","40","All people",3856
"Individuals","Forth Valley","40","Female",1988
"Individuals","Forth Valley","40","Male",1868
"Individuals","Forth Valley","41","All people",3753
"Individuals","Forth Valley","41","Female",1952
"Individuals","Forth Valley","41","Male",1801
"Individuals","Forth Valley","42","All people",3744
"Individuals","Forth Valley","42","Female",1866
"Individuals","Forth Valley","42","Male",1878
"Individuals","Forth Valley","43","All people",3761
"Individuals","Forth Valley","43","Female",1902
"Individuals","Forth Valley","43","Male",1859
"Individuals","Forth Valley","44","All people",3516
"Individuals","Forth Valley","44","Female",1878
"Individuals","Forth Valley","44","Male",1638
"Individuals","Forth Valley","45","All people",3559
"Individuals","Forth Valley","45","Female",1835
"Individuals","Forth Valley","45","Male",1724
"Individuals","Forth Valley","46","All people",3778
"Individuals","Forth Valley","46","Female",1946
"Individuals","Forth Valley","46","Male",1832
"Individuals","Forth Valley","47","All people",3964
"Individuals","Forth Valley","47","Female",2038
"Individuals","Forth Valley","47","Male",1926
"Individuals","Forth Valley","48","All people",4012
"Individuals","Forth Valley","48","Female",2089
"Individuals","Forth Valley","48","Male",1923
"Individuals","Forth Valley","49","All people",4265
"Individuals","Forth Valley","49","Female",2238
"Individuals","Forth Valley","49","Male",2026
"Individuals","Forth Valley","50","All people",4559
"Individuals","Forth Valley","50","Female",2408
"Individuals","Forth Valley","50","Male",2147
"Individuals","Forth Valley","51","All people",4661
"Individuals","Forth Valley","51","Female",2393
"Individuals","Forth Valley","51","Male",2268
"Individuals","Forth Valley","52","All people",4649
"Individuals","Forth Valley","52","Female",2344
"Individuals","Forth Valley","52","Male",2301
"Individuals","Forth Valley","53","All people",4830
"Individuals","Forth Valley","53","Female",2523
"Individuals","Forth Valley","53","Male",2307
"Individuals","Forth Valley","54","All people",4810
"Individuals","Forth Valley","54","Female",2466
"Individuals","Forth Valley","54","Male",2340
"Individuals","Forth Valley","55","All people",4768
"Individuals","Forth Valley","55","Female",2483
"Individuals","Forth Valley","55","Male",2283
"Individuals","Forth Valley","56","All people",4724
"Individuals","Forth Valley","56","Female",2461
"Individuals","Forth Valley","56","Male",2264
"Individuals","Forth Valley","57","All people",4868
"Individuals","Forth Valley","57","Female",2425
"Individuals","Forth Valley","57","Male",2443
"Individuals","Forth Valley","58","All people",4776
"Individuals","Forth Valley","58","Female",2427
"Individuals","Forth Valley","58","Male",2346
"Individuals","Forth Valley","59","All people",4627
"Individuals","Forth Valley","59","Female",2371
"Individuals","Forth Valley","59","Male",2252
"Individuals","Forth Valley","60","All people",4396
"Individuals","Forth Valley","60","Female",2285
"Individuals","Forth Valley","60","Male",2109
"Individuals","Forth Valley","61","All people",4378
"Individuals","Forth Valley","61","Female",2279
"Individuals","Forth Valley","61","Male",2099
"Individuals","Forth Valley","62","All people",4032
"Individuals","Forth Valley","62","Female",2026
"Individuals","Forth Valley","62","Male",2009
"Individuals","Forth Valley","63","All people",4009
"Individuals","Forth Valley","63","Female",2029
"Individuals","Forth Valley","63","Male",1980
"Individuals","Forth Valley","64","All people",3783
"Individuals","Forth Valley","64","Female",1962
"Individuals","Forth Valley","64","Male",1821
"Individuals","Forth Valley","65","All people",3614
"Individuals","Forth Valley","65","Female",1848
"Individuals","Forth Valley","65","Male",1766
"Individuals","Forth Valley","66","All people",3521
"Individuals","Forth Valley","66","Female",1881
"Individuals","Forth Valley","66","Male",1641
"Individuals","Forth Valley","67","All people",3393
"Individuals","Forth Valley","67","Female",1829
"Individuals","Forth Valley","67","Male",1564
"Individuals","Forth Valley","68","All people",3391
"Individuals","Forth Valley","68","Female",1776
"Individuals","Forth Valley","68","Male",1619
"Individuals","Forth Valley","69","All people",3259
"Individuals","Forth Valley","69","Female",1642
"Individuals","Forth Valley","69","Male",1614
"Individuals","Forth Valley","70","All people",3172
"Individuals","Forth Valley","70","Female",1698
"Individuals","Forth Valley","70","Male",1475
"Individuals","Forth Valley","71","All people",3230
"Individuals","Forth Valley","71","Female",1718
"Individuals","Forth Valley","71","Male",1512
"Individuals","Forth Valley","72","All people",3274
"Individuals","Forth Valley","72","Female",1731
"Individuals","Forth Valley","72","Male",1545
"Individuals","Forth Valley","73","All people",3227
"Individuals","Forth Valley","73","Female",1657
"Individuals","Forth Valley","73","Male",1570
"Individuals","Forth Valley","74","All people",3398
"Individuals","Forth Valley","74","Female",1786
"Individuals","Forth Valley","74","Male",1612
"Individuals","Forth Valley","75","All people",3373
"Individuals","Forth Valley","75","Female",1769
"Individuals","Forth Valley","75","Male",1604
"Individuals","Forth Valley","76","All people",2361
"Individuals","Forth Valley","76","Female",1238
"Individuals","Forth Valley","76","Male",1120
"Individuals","Forth Valley","77","All people",2418
"Individuals","Forth Valley","77","Female",1343
"Individuals","Forth Valley","77","Male",1072
"Individuals","Forth Valley","78","All people",2355
"Individuals","Forth Valley","78","Female",1292
"Individuals","Forth Valley","78","Male",1063
"Individuals","Forth Valley","79","All people",2056
"Individuals","Forth Valley","79","Female",1171
"Individuals","Forth Valley","79","Male",885
"Individuals","Forth Valley","80","All people",1855
"Individuals","Forth Valley","80","Female",1063
"Individuals","Forth Valley","80","Male",792
"Individuals","Forth Valley","81","All people",1658
"Individuals","Forth Valley","81","Female",935
"Individuals","Forth Valley","81","Male",721
"Individuals","Forth Valley","82","All people",1526
"Individuals","Forth Valley","82","Female",895
"Individuals","Forth Valley","82","Male",631
"Individuals","Forth Valley","83","All people",1559
"Individuals","Forth Valley","83","Female",947
"Individuals","Forth Valley","83","Male",613
"Individuals","Forth Valley","84","All people",1351
"Individuals","Forth Valley","84","Female",775
"Individuals","Forth Valley","84","Male",574
"Individuals","Forth Valley","85 and over","All people",6744
"Individuals","Forth Valley","85 and over","Female",4191
"Individuals","Forth Valley","85 and over","Male",2553
"Individuals","Grampian","All people","All people",581040
"Individuals","Grampian","All people","Female",295978
"Individuals","Grampian","All people","Male",285062
"Individuals","Grampian","Under 1","All people",5301
"Individuals","Grampian","Under 1","Female",2632
"Individuals","Grampian","Under 1","Male",2669
"Individuals","Grampian","1","All people",5128
"Individuals","Grampian","1","Female",2458
"Individuals","Grampian","1","Male",2670
"Individuals","Grampian","2","All people",5687
"Individuals","Grampian","2","Female",2819
"Individuals","Grampian","2","Male",2871
"Individuals","Grampian","3","All people",5925
"Individuals","Grampian","3","Female",2884
"Individuals","Grampian","3","Male",3041
"Individuals","Grampian","4","All people",6057
"Individuals","Grampian","4","Female",2947
"Individuals","Grampian","4","Male",3110
"Individuals","Grampian","5","All people",6264
"Individuals","Grampian","5","Female",3061
"Individuals","Grampian","5","Male",3203
"Individuals","Grampian","6","All people",6487
"Individuals","Grampian","6","Female",3158
"Individuals","Grampian","6","Male",3329
"Individuals","Grampian","7","All people",6294
"Individuals","Grampian","7","Female",3020
"Individuals","Grampian","7","Male",3274
"Individuals","Grampian","8","All people",6399
"Individuals","Grampian","8","Female",3118
"Individuals","Grampian","8","Male",3281
"Individuals","Grampian","9","All people",6553
"Individuals","Grampian","9","Female",3231
"Individuals","Grampian","9","Male",3325
"Individuals","Grampian","10","All people",6624
"Individuals","Grampian","10","Female",3227
"Individuals","Grampian","10","Male",3398
"Individuals","Grampian","11","All people",6637
"Individuals","Grampian","11","Female",3262
"Individuals","Grampian","11","Male",3372
"Individuals","Grampian","12","All people",6706
"Individuals","Grampian","12","Female",3239
"Individuals","Grampian","12","Male",3468
"Individuals","Grampian","13","All people",6514
"Individuals","Grampian","13","Female",3178
"Individuals","Grampian","13","Male",3337
"Individuals","Grampian","14","All people",6515
"Individuals","Grampian","14","Female",3150
"Individuals","Grampian","14","Male",3365
"Individuals","Grampian","15","All people",6347
"Individuals","Grampian","15","Female",3114
"Individuals","Grampian","15","Male",3228
"Individuals","Grampian","16","All people",6000
"Individuals","Grampian","16","Female",2924
"Individuals","Grampian","16","Male",3076
"Individuals","Grampian","17","All people",5853
"Individuals","Grampian","17","Female",2850
"Individuals","Grampian","17","Male",3003
"Individuals","Grampian","18","All people",6548
"Individuals","Grampian","18","Female",3351
"Individuals","Grampian","18","Male",3197
"Individuals","Grampian","19","All people",6978
"Individuals","Grampian","19","Female",3498
"Individuals","Grampian","19","Male",3480
"Individuals","Grampian","20","All people",6585
"Individuals","Grampian","20","Female",3327
"Individuals","Grampian","20","Male",3258
"Individuals","Grampian","21","All people",7045
"Individuals","Grampian","21","Female",3538
"Individuals","Grampian","21","Male",3506
"Individuals","Grampian","22","All people",7348
"Individuals","Grampian","22","Female",3622
"Individuals","Grampian","22","Male",3733
"Individuals","Grampian","23","All people",6740
"Individuals","Grampian","23","Female",3362
"Individuals","Grampian","23","Male",3378
"Individuals","Grampian","24","All people",6726
"Individuals","Grampian","24","Female",3410
"Individuals","Grampian","24","Male",3316
"Individuals","Grampian","25","All people",6692
"Individuals","Grampian","25","Female",3305
"Individuals","Grampian","25","Male",3387
"Individuals","Grampian","26","All people",6555
"Individuals","Grampian","26","Female",3280
"Individuals","Grampian","26","Male",3275
"Individuals","Grampian","27","All people",6671
"Individuals","Grampian","27","Female",3454
"Individuals","Grampian","27","Male",3217
"Individuals","Grampian","28","All people",6959
"Individuals","Grampian","28","Female",3545
"Individuals","Grampian","28","Male",3414
"Individuals","Grampian","29","All people",7070
"Individuals","Grampian","29","Female",3614
"Individuals","Grampian","29","Male",3456
"Individuals","Grampian","30","All people",7344
"Individuals","Grampian","30","Female",3824
"Individuals","Grampian","30","Male",3524
"Individuals","Grampian","31","All people",7596
"Individuals","Grampian","31","Female",3889
"Individuals","Grampian","31","Male",3701
"Individuals","Grampian","32","All people",7501
"Individuals","Grampian","32","Female",3781
"Individuals","Grampian","32","Male",3721
"Individuals","Grampian","33","All people",7690
"Individuals","Grampian","33","Female",3868
"Individuals","Grampian","33","Male",3822
"Individuals","Grampian","34","All people",7755
"Individuals","Grampian","34","Female",3970
"Individuals","Grampian","34","Male",3785
"Individuals","Grampian","35","All people",7809
"Individuals","Grampian","35","Female",4015
"Individuals","Grampian","35","Male",3791
"Individuals","Grampian","36","All people",7757
"Individuals","Grampian","36","Female",3979
"Individuals","Grampian","36","Male",3778
"Individuals","Grampian","37","All people",7858
"Individuals","Grampian","37","Female",4032
"Individuals","Grampian","37","Male",3826
"Individuals","Grampian","38","All people",7637
"Individuals","Grampian","38","Female",3804
"Individuals","Grampian","38","Male",3833
"Individuals","Grampian","39","All people",7697
"Individuals","Grampian","39","Female",3908
"Individuals","Grampian","39","Male",3787
"Individuals","Grampian","40","All people",7654
"Individuals","Grampian","40","Female",3873
"Individuals","Grampian","40","Male",3778
"Individuals","Grampian","41","All people",7887
"Individuals","Grampian","41","Female",4048
"Individuals","Grampian","41","Male",3839
"Individuals","Grampian","42","All people",7729
"Individuals","Grampian","42","Female",3832
"Individuals","Grampian","42","Male",3896
"Individuals","Grampian","43","All people",7258
"Individuals","Grampian","43","Female",3722
"Individuals","Grampian","43","Male",3540
"Individuals","Grampian","44","All people",6909
"Individuals","Grampian","44","Female",3533
"Individuals","Grampian","44","Male",3376
"Individuals","Grampian","45","All people",7016
"Individuals","Grampian","45","Female",3545
"Individuals","Grampian","45","Male",3472
"Individuals","Grampian","46","All people",7078
"Individuals","Grampian","46","Female",3566
"Individuals","Grampian","46","Male",3512
"Individuals","Grampian","47","All people",7338
"Individuals","Grampian","47","Female",3786
"Individuals","Grampian","47","Male",3545
"Individuals","Grampian","48","All people",7545
"Individuals","Grampian","48","Female",3781
"Individuals","Grampian","48","Male",3764
"Individuals","Grampian","49","All people",7787
"Individuals","Grampian","49","Female",4012
"Individuals","Grampian","49","Male",3774
"Individuals","Grampian","50","All people",8241
"Individuals","Grampian","50","Female",4276
"Individuals","Grampian","50","Male",3966
"Individuals","Grampian","51","All people",8423
"Individuals","Grampian","51","Female",4372
"Individuals","Grampian","51","Male",4055
"Individuals","Grampian","52","All people",8166
"Individuals","Grampian","52","Female",4178
"Individuals","Grampian","52","Male",3988
"Individuals","Grampian","53","All people",8402
"Individuals","Grampian","53","Female",4264
"Individuals","Grampian","53","Male",4138
"Individuals","Grampian","54","All people",8269
"Individuals","Grampian","54","Female",4125
"Individuals","Grampian","54","Male",4141
"Individuals","Grampian","55","All people",8380
"Individuals","Grampian","55","Female",4189
"Individuals","Grampian","55","Male",4191
"Individuals","Grampian","56","All people",8334
"Individuals","Grampian","56","Female",4288
"Individuals","Grampian","56","Male",4046
"Individuals","Grampian","57","All people",8483
"Individuals","Grampian","57","Female",4338
"Individuals","Grampian","57","Male",4148
"Individuals","Grampian","58","All people",8683
"Individuals","Grampian","58","Female",4445
"Individuals","Grampian","58","Male",4234
"Individuals","Grampian","59","All people",8287
"Individuals","Grampian","59","Female",4153
"Individuals","Grampian","59","Male",4130
"Individuals","Grampian","60","All people",7952
"Individuals","Grampian","60","Female",4059
"Individuals","Grampian","60","Male",3893
"Individuals","Grampian","61","All people",7716
"Individuals","Grampian","61","Female",3865
"Individuals","Grampian","61","Male",3855
"Individuals","Grampian","62","All people",7567
